url,path,is_ccdc_event,detected_channel
https://github.com/flexera-public/policy_templates/commit/a751bd71bd5943a0011b769044ed659ea295fe0a ,README.md,True,
https://github.com/anura-engine/anura/commit/5b1b8f670400b33cd416cc4b07a6e96f35d7958f ,README.md,False,pull_request
https://github.com/tighten/ziggy/commit/ab39cd9647c3fbe2efc04407e078dfc4ff212ad1 ,CONTRIBUTING.md,False,
https://github.com/firebase/firebaseui-web/commit/80ff09a67eda047cf39f22b26e302a503de3d43a ,README.md,True,mail
https://github.com/firebase/firebaseui-web/commit/80ff09a67eda047cf39f22b26e302a503de3d43a ,README.md,True,fork
https://github.com/flexera-public/policy_templates/commit/e766bb706711277c721e85f53a671380e03ec186 ,README.md,False,
https://github.com/apache/shardingsphere/commit/4d7c66a8b67f1bdb5ce4cde611bec636a507cfa8 ,README.md,True,
https://github.com/bitnami/charts/commit/52dfed6bac44d791efabfaf06f15daddc4fefb0c ,README.md,False,
https://github.com/Pushwoosh/pushwoosh-phonegap-plugin/commit/8382aedcfb7950340df5838922cc5136866be5d7 ,README.md,False,
https://github.com/OPM/opm-simulators/commit/46eac8c726a7ac6258c2f73d1ef19f137bda576d ,CONTRIBUTING.md,True,ping_on_github
https://github.com/OPM/opm-simulators/commit/46eac8c726a7ac6258c2f73d1ef19f137bda576d ,CONTRIBUTING.md,True,issues
https://github.com/OPM/opm-simulators/commit/46eac8c726a7ac6258c2f73d1ef19f137bda576d ,CONTRIBUTING.md,True,fork
https://github.com/OPM/opm-simulators/commit/46eac8c726a7ac6258c2f73d1ef19f137bda576d ,CONTRIBUTING.md,True,github_discussions
https://github.com/OPM/opm-simulators/commit/46eac8c726a7ac6258c2f73d1ef19f137bda576d ,CONTRIBUTING.md,True,mailing_list
https://github.com/OPM/opm-simulators/commit/46eac8c726a7ac6258c2f73d1ef19f137bda576d ,CONTRIBUTING.md,True,github_issues
https://github.com/OPM/opm-simulators/commit/46eac8c726a7ac6258c2f73d1ef19f137bda576d ,CONTRIBUTING.md,True,linkedin
https://github.com/OPM/opm-simulators/commit/46eac8c726a7ac6258c2f73d1ef19f137bda576d ,CONTRIBUTING.md,True,pull_request
https://github.com/flexera-public/policy_templates/commit/24dbc8165d9002c34b165989ffc038e51c41812e ,README.md,False,
https://github.com/bitnami/charts/commit/7795f7c1636d0294c86ab7e1116ef1c442d38274 ,README.md,True,
https://github.com/anura-engine/anura/commit/b929da99629d315582fec49b1dff39c6f1e5616d ,README.md,False,mail
https://github.com/freebsd/atf/commit/c6b52a93a54ae9fe3a36cf24cfd760f80080ac59 ,README.md,False,
https://github.com/RustAudio/rust-jack/commit/8dcc07d78a57c6964e90d024a2c59c2bcbf5d02e ,README.md,False,
https://github.com/flexera-public/policy_templates/commit/5a9dc2d5d4d0f015723cd2f345a34a74a5546ce6 ,README.md,False,
https://github.com/05bit/peewee-async/commit/922068c579f92d9344db382cc001baca13114d40 ,README.md,False,
https://github.com/spf13/cobra/commit/3f3b81882534a51628f3286e93c6842d9b2e29ea ,README.md,False,
https://github.com/flexera-public/policy_templates/commit/c6b93ea3f00a23f03cfc3a2f0870bced3e5587f4 ,README.md,False,
https://github.com/i18next/i18next-gitbook/commit/a180d4298e0444e9f7bb5aadfd178885db3d1f3b ,README.md,False,blog
https://github.com/i18next/i18next-gitbook/commit/a180d4298e0444e9f7bb5aadfd178885db3d1f3b ,README.md,False,website
https://github.com/jackc/pgx/commit/58b05f567c01eafb14218f659a16a5384ffe5dfa ,README.md,False,
https://github.com/gcanti/fp-ts/commit/cabd6777aaf86f99740952cb66993820ea6ef564 ,README.md,True,website
https://github.com/lttng/lttng-tools/commit/43974eca015a536c9890e6185494ffa0fe4a8fd0 ,CONTRIBUTING.md,False,
https://github.com/iobroker-community-adapters/ioBroker.telegram/commit/95ffc347541b06864ac05b683c3deaad8c24cfa5 ,README.md,False,telegram
https://github.com/danieleteti/delphimvcframework/commit/0a1d2cd315832227eb4e4cdbf34de646f72530ca ,README.md,True,
https://github.com/firebase/firebaseui-web/commit/dc35482cc70ab229242d4f8894f17d901086117b ,CONTRIBUTING.md,True,form
https://github.com/firebase/firebaseui-web/commit/dc35482cc70ab229242d4f8894f17d901086117b ,CONTRIBUTING.md,True,pull_request
https://github.com/graphql-python/graphql-core/commit/9dcf25e66f6ed36b77de788621cf50bab600d1d3 ,README.md,False,
https://github.com/pwsafe/pwsafe/commit/aebba91da40bc2628504a4a1b941a80eb457b4f3 ,README.md,False,form
https://github.com/pwsafe/pwsafe/commit/aebba91da40bc2628504a4a1b941a80eb457b4f3 ,README.md,False,forum
https://github.com/clearlydefined/crawler/commit/70129db1df8790efdb470b0062520b66052e3cf2 ,README.md,False,
https://github.com/ktorio/ktor/commit/668886e5817c37041a692296e45883cb7e8a8184 ,README.md,False,
https://github.com/DEFRA/flood-risk-engine/commit/4f3d7d287a8b25a13f40188ebc29c980472b8e65 ,README.md,False,
https://github.com/freebsd/atf/commit/ffb32f0e1ba916f9dec4320db1bbea2f5c3ada61 ,README.md,True,google_group
https://github.com/freebsd/atf/commit/ffb32f0e1ba916f9dec4320db1bbea2f5c3ada61 ,README.md,True,mailing_list
https://github.com/iobroker-community-adapters/ioBroker.telegram/commit/b1d80e3427a882fcd2368abf796969f4717a4664 ,README.md,False,telegram
https://github.com/ktorio/ktor/commit/37a9a0f6753cf9b9630e02c5c350f764e1da1b20 ,CONTRIBUTING.md,False,
https://github.com/jackc/pgx/commit/0819a17da8863cd8bd6819dfed246d6101f67086 ,CONTRIBUTING.md,True,
https://github.com/webpack/compression-webpack-plugin/commit/4aaa64242ec46fb308adce508dbbfc5d08b146b2 ,README.md,False,
https://github.com/quotient-im/Quaternion/commit/5653d8074eb09d7b7b29104336723746d8e45c24 ,README.md,True,form
https://github.com/quotient-im/Quaternion/commit/5653d8074eb09d7b7b29104336723746d8e45c24 ,README.md,True,forum
https://github.com/tighten/ziggy/commit/409d4ea61af71f8b8ef43e73c00f4b6d23451aa8 ,README.md,False,
https://github.com/flexera-public/policy_templates/commit/58257fe741097efea678d940cfe365bd6c18e7c9 ,README.md,True,fork
